Accession	Title	Type	Organism	Assays	Release Date	Processed Data	Raw Data	Present in Atlas	ArrayExpress URL
E-GEOD-18981	Transcription profiling by array of Arabidopsis mutant for RLI	transcription profiling by array	Arabidopsis thaliana	6	2009-11-17	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-18981/E-GEOD-18981.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-18981/E-GEOD-18981.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-18981/
E-GEOD-18980	Transcription profiling by array of Arabidopsis mutant for apk1 and apk2	transcription profiling by array	Arabidopsis thaliana	6	2009-11-17	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-18980/E-GEOD-18980.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-18980/E-GEOD-18980.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-18980/
E-GEOD-18979	Transcription profiling by array of Arabidopsis mutant for At5g19400 and At3g52430	transcription profiling by array	Arabidopsis thaliana	6	2009-11-17	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-18979/E-GEOD-18979.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-18979/E-GEOD-18979.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-18979/
E-GEOD-18978	Transcription profiling by array of Arabidopsis mutant for sid2, pad4, pad2, nor1, ein2 or coi1 after infection with Pseudomonas syringae ES4326	transcription profiling by array	Arabidopsis thaliana	24	2009-11-17	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-18978/E-GEOD-18978.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-18978/E-GEOD-18978.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-18978/
E-GEOD-18977	Transcription profiling by array of Arabidopsis epigenetic mutant lines	transcription profiling by array	Arabidopsis thaliana	9	2009-11-17	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-18977/E-GEOD-18977.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-18977/E-GEOD-18977.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-18977/
E-TABM-566	Transcription profiling by array of Arabidopsis mutant for ron1	transcription profiling by array	Arabidopsis thaliana	6	2009-11-16	Data is not available	https://www.ebi.ac.uk/arrayexpress/files/E-TABM-566/E-TABM-566.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-TABM-566/
E-GEOD-18960	Transcription profiling by array of Arabidopsis after treatment with the saliva of Myzus persicae	transcription profiling by array	Arabidopsis thaliana	6	2009-11-11	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-18960/E-GEOD-18960.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-18960/E-GEOD-18960.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-18960/
E-GEOD-17193	Transcription profiling by array of Arabidopsis after treatment with chitosan	transcription profiling by array	Arabidopsis thaliana	4	2009-11-10	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-17193/E-GEOD-17193.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-17193/E-GEOD-17193.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-17193/
E-GEOD-17099	Transcription profiling by array Arabidopsis expressing HRE1 or HRE2 under the control of the 35S promoter after exposure to hypoxia	transcription profiling by array	Arabidopsis thaliana	12	2009-11-10	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-17099/E-GEOD-17099.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-17099/E-GEOD-17099.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-17099/
E-GEOD-5513	Transcription profiling by array of Arabidopsis after treatment with polysorbate 80	transcription profiling by array	Arabidopsis thaliana	6	2009-11-10	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-5513/E-GEOD-5513.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-5513/E-GEOD-5513.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-5513/
E-GEOD-17845	Transcription profiling by array of Arabidopsis subjected to far-red light pulse treatment	transcription profiling by array	Arabidopsis thaliana	18	2009-10-31	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-17845/E-GEOD-17845.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-17845/E-GEOD-17845.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-17845/
E-GEOD-17500	Transcription profiling by array of Arabidopsis overexpressing miR393 or AFB1 under the control of the 35S promoter after infection with Pseudomonas syringae pv. tomato DC3000	transcription profiling by array	Arabidopsis thaliana	18	2009-10-31	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-17500/E-GEOD-17500.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-17500/E-GEOD-17500.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-17500/
E-GEOD-17479	Transcription profiling by array of Arabidopsis expressing miR393 or AFB1 under the control of the 35S promoter after treatment with auxin and/or flg22	transcription profiling by array	Arabidopsis thaliana	45	2009-10-31	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-17479/E-GEOD-17479.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-17479/raw/	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-17479/
E-GEOD-17159	Transcription profiling by array of Arabidopsis mutant for pif1, pif3, pif4 and pif5 after growth in darkness or red light	transcription profiling by array	Arabidopsis thaliana	30	2009-10-31	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-17159/E-GEOD-17159.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-17159/E-GEOD-17159.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-17159/
E-GEOD-18631	Transcription profiling by array of Arabidopsis mutant for ein3 and eil1	transcription profiling by array	Arabidopsis thaliana	4	2009-10-27	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-18631/E-GEOD-18631.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-18631/E-GEOD-18631.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-18631/
E-GEOD-11250	Transcription profiling by array of Arabidopsis expressing miR396 under the control of the 35S promoter	transcription profiling by array	Arabidopsis thaliana	4	2009-10-23	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-11250/E-GEOD-11250.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-11250/E-GEOD-11250.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-11250/
E-TABM-821	Transcription profiling by array of Arabidopsis mutant for Atpdr2	transcription profiling by array	Arabidopsis thaliana	4	2009-10-20	https://www.ebi.ac.uk/arrayexpress/files/E-TABM-821/E-TABM-821.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-TABM-821/E-TABM-821.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-TABM-821/
E-GEOD-14578	Transcription profiling by array of Arabidopsis after exposure to hypoxia	transcription profiling by array	Arabidopsis thaliana	99	2009-10-20	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-14578/E-GEOD-14578.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-14578/E-GEOD-14578.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-14578/
E-GEOD-14493	Transcription profiling by array of Arabidopsis root tips after exposure to hypoxia	transcription profiling by array	Arabidopsis thaliana	20	2009-10-20	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-14493/E-GEOD-14493.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-14493/E-GEOD-14493.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-14493/
E-GEOD-14502	Transcription profiling by array of Arabidopsis root and shoot cells after exposure to hypoxia	transcription profiling by array	Arabidopsis thaliana	79	2009-10-16	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-14502/E-GEOD-14502.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-14502/E-GEOD-14502.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-14502/
E-MEXP-2378	Transcription profiling by array of Arabidopsis mutant for srk2cf after treatment with ABA	transcription profiling by array	Arabidopsis thaliana	18	2009-10-15	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-2378/E-MEXP-2378.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-2378/E-MEXP-2378.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-MEXP-2378/
E-MEXP-2377	Transcription profiling by array of Arabidopsis srk2cf mutants in a drought stress time course	transcription profiling by array	Arabidopsis thaliana	18	2009-10-15	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-2377/E-MEXP-2377.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-2377/E-MEXP-2377.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-MEXP-2377/
E-GEOD-15105	Transcription profiling by array of Arabidopsis mutant for bodyguard (bdg), lacerata (lcr) and fiddlehead (fdh) against wild-type controls	transcription profiling by array	Arabidopsis thaliana	12	2009-10-10	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-15105/E-GEOD-15105.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-15105/E-GEOD-15105.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-15105/
E-MEXP-1787	Transcription profiling by array of Arabidopsis ccr1 mutants	transcription profiling by array	Arabidopsis thaliana	6	2009-10-01	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-1787/E-MEXP-1787.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-1787/E-MEXP-1787.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-MEXP-1787/
E-GEOD-18225	Transcription profiling by array of Arabidopsis mutant for dyt1 or ams	transcription profiling by array	Arabidopsis thaliana	9	2009-09-25	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-18225/E-GEOD-18225.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-18225/E-GEOD-18225.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-18225/
E-GEOD-18153	Transcription profiling of Arabidopsis after deuterium oxide treatment	transcription profiling by array	Arabidopsis thaliana	15	2009-09-25	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-18153/E-GEOD-18153.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-18153/
E-GEOD-18112	Transcription profiling of Arabidopsis seed maturation/ drying of altered Lys metabolism genotype	transcription profiling by array	Arabidopsis thaliana	12	2009-09-25	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-18112/E-GEOD-18112.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-18112/
E-GEOD-17610	Transcription profiling by array of Arabidopsis mutant for agl15 and agl18 or overexpressing AGL15 during somatic embryogenesis	transcription profiling by array	Arabidopsis thaliana	9	2009-09-25	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-17610/E-GEOD-17610.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-17610/E-GEOD-17610.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-17610/
E-MEXP-2358	Transcript profiling of Arabidopsis thaliana transgenic seedlings constitutively overexpressing UGT74E2 (35S::UGT74E2)	transcription profiling by array	Arabidopsis thaliana	6	2009-09-19	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-2358/E-MEXP-2358.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-2358/E-MEXP-2358.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-MEXP-2358/
E-GEOD-18071	Transcription profiling by array of Arabidopsis mutant for pnp after phosphate deprivation	transcription profiling by array	Arabidopsis thaliana	24	2009-09-18	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-18071/E-GEOD-18071.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-18071/E-GEOD-18071.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-18071/
E-GEOD-18007	Transcription profiling of Arabidopsis TOC1-ox transcriptional networks	transcription profiling by array	Arabidopsis thaliana	6	2009-09-18	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-18007/E-GEOD-18007.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-18007/
E-GEOD-16333	Transcription profiling by array of Arabidopsis mutant for pif4 and pif5 after exposure to far-red light	transcription profiling by array	Arabidopsis thaliana	18	2009-09-17	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-16333/E-GEOD-16333.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-16333/E-GEOD-16333.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-16333/
E-GEOD-17824	Transcriptional profiling after inhibition of cellulose synthesis by thaxtomin and isoxaben in Arabidopsis thaliana suspension cells	transcription profiling by array	Arabidopsis thaliana	16	2009-09-15	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-17824/E-GEOD-17824.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-17824/E-GEOD-17824.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-17824/
E-GEOD-12619	Transcription profiling by array of Arabidopsis mutant for til1 after heat shock treatment	transcription profiling by array	Arabidopsis thaliana	8	2009-09-15	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-12619/E-GEOD-12619.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-12619/E-GEOD-12619.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-12619/
E-GEOD-12911	Transcription profiling of Arabidopsis wild type (Col) and stomata mutant	transcription profiling by array	Arabidopsis thaliana	3	2009-09-12	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-12911/E-GEOD-12911.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-12911/E-GEOD-12911.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-12911/
E-MEXP-1934	Transcription profiling by array of Arabidopsis plants treated either with mock or menadione sodium bisulphite and sampled after 3, 6 and 24 hours	transcription profiling by array	Arabidopsis thaliana	18	2009-09-11	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-1934/E-MEXP-1934.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-1934/E-MEXP-1934.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-MEXP-1934/
E-GEOD-15236	Transcription profiling by array of Arabidopsis mutant for pft1 after infection with Fusarium oxysporum	transcription profiling by array	Arabidopsis thaliana	16	2009-09-05	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-15236/E-GEOD-15236.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-15236/E-GEOD-15236.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-15236/
E-NASC-61	Transcription profiling of Arabidopsis potassium-starved and caesium-treated plants	transcription profiling by array	Arabidopsis thaliana	18	2009-09-03	https://www.ebi.ac.uk/arrayexpress/files/E-NASC-61/E-NASC-61.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-NASC-61/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-NASC-61/
E-MEXP-1863	Transcription profiling of Arabidopsis wild type and abi1td mutant plants stressed by ozone or drought to better understand ABA signalling	transcription profiling by array	Arabidopsis thaliana	19	2009-08-27	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-1863/E-MEXP-1863.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-1863/E-MEXP-1863.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-MEXP-1863/
E-GEOD-17675	Transcription profiling by array of Arabidopsis mutant for ppi2	transcription profiling by array	Arabidopsis thaliana	4	2009-08-22	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-17675/E-GEOD-17675.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-17675/E-GEOD-17675.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-17675/
E-MEXP-1783	Transcription profiling by array of Arabidopsis TROL knock-out plants	transcription profiling by array	Arabidopsis thaliana	6	2009-08-20	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-1783/E-MEXP-1783.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-1783/E-MEXP-1783.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-MEXP-1783/
E-MEXP-2140	Transcription profiling of Arabidopsis pickle mutants	transcription profiling by array	Arabidopsis thaliana	12	2009-08-19	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-2140/E-MEXP-2140.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-2140/E-MEXP-2140.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-MEXP-2140/
E-GEOD-17343	Transcription profiling by array of Arabidopsis pollen and pollen tubes grown in vitro and in vivo	transcription profiling by array	Arabidopsis thaliana	15	2009-08-15	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-17343/E-GEOD-17343.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-17343/E-GEOD-17343.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-17343/
E-GEOD-12316	Transcription profiling of Arabidopsis germinating pollen	transcription profiling by array	Arabidopsis thaliana	3	2009-08-09	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-12316/E-GEOD-12316.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-12316/E-GEOD-12316.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-12316/
E-GEOD-8975	Transcription profiling by array of Arabidopsis overexpressing dvl4 after treatment with dexamethasone	transcription profiling by array	Arabidopsis thaliana	9	2009-08-09	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-8975/E-GEOD-8975.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-8975/E-GEOD-8975.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-8975/
E-GEOD-8927	Transcription profiling by array of Arabidopsis treated with glyphosate herbicide	transcription profiling by array	Arabidopsis thaliana	6	2009-08-07	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-8927/E-GEOD-8927.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-8927/E-GEOD-8927.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-8927/
E-GEOD-8926	Transcription profiling by array of Arabidopsis after treatment with triazolopyrimidine	transcription profiling by array	Arabidopsis thaliana	6	2009-08-07	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-8926/E-GEOD-8926.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-8926/E-GEOD-8926.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-8926/
E-GEOD-8925	Transcription profiling by array of Arabidopsis after treatment with imidazolinone	transcription profiling by array	Arabidopsis thaliana	6	2009-08-07	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-8925/E-GEOD-8925.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-8925/E-GEOD-8925.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-8925/
E-GEOD-8913	Transcription profiling by array of Arabidopsis after treatment with primisulfuron herbicide	transcription profiling by array	Arabidopsis thaliana	6	2009-08-07	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-8913/E-GEOD-8913.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-8913/E-GEOD-8913.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-8913/
E-GEOD-8912	Transcription profiling by array of Arabidopsis after treatment with sulfometuron methyl herbicide	transcription profiling by array	Arabidopsis thaliana	6	2009-08-07	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-8912/E-GEOD-8912.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-8912/E-GEOD-8912.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-8912/
E-MEXP-2258	Transcription profiling of Arabidopsis thaliana LFY mutant plants transformed with different LFY orthologs to investigate evolutionary divergence of LFY function	transcription profiling by array	Arabidopsis thaliana	24	2009-07-23	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-2258/E-MEXP-2258.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-2258/E-MEXP-2258.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-MEXP-2258/
